timestamp,symbol,strategy,entry_price,portfolio_balance,max_single_position_allowed,max_total_exposure_allowed,current_total_exposure,calculated_quantity,calculated_notional,buffered_max_notional,block_reason
2025-12-05T09:56:40.991Z,NOSUSD,mean_reversion,0.267267,32000,4800,8000,0,0,87360.00000000096,4656,MAX_POSITION
2025-12-05T09:56:41.642Z,KSMEUR,mean_reversion,7.257249999999999,32000,4800,8000,0,0,87360.00000000122,4656,MAX_POSITION
2025-12-05T09:56:42.077Z,OPEUR,mean_reversion,0.272272,32000,4800,8000,0,0,87360.00000000016,4656,MAX_POSITION
2025-12-05T09:56:42.135Z,ADAAUD,mean_reversion,0.65049985,32000,4800,8000,0,0,87360.00000000103,4656,MAX_POSITION
2025-12-05T09:56:43.216Z,KSMUSD,mean_reversion,8.448439999999998,32000,4800,8000,0,0,87360.00000000099,4656,MAX_POSITION
2025-12-05T09:56:43.265Z,ADAEUR,mean_reversion,0.37037,32000,4800,8000,0,0,87360.0000000008,4656,MAX_POSITION
2025-12-05T09:56:43.407Z,OPUSD,mean_reversion,0.3162159,32000,4800,8000,0,0,87359.99999999993,4656,MAX_POSITION
2025-12-05T09:56:44.323Z,LDOEUR,mean_reversion,0.53053,32000,4800,8000,0,0,87360.00000000163,4656,MAX_POSITION
2025-12-05T09:56:44.361Z,ADAGBP,mean_reversion,0.32278246,32000,4800,8000,0,0,87360.00000000023,4656,MAX_POSITION
2025-12-05T09:56:45.055Z,RUNEEUR,mean_reversion,0.5745739999999999,32000,4800,8000,0,0,87360.00000000095,4656,MAX_POSITION
2025-12-05T09:56:45.392Z,LINKEUR,vwap_pullback,12.068886829999999,32000,4800,8000,0,0,46454.46659904667,4656,MAX_POSITION
2025-12-05T09:56:45.466Z,ADAUSDC,mean_reversion,0.43210667499999994,32000,4800,8000,0,0,87360.000000001,4656,MAX_POSITION
2025-12-05T09:56:46.674Z,ADAUSDT,mean_reversion,0.43108565499999996,32000,4800,8000,0,0,87360.00000000061,4656,MAX_POSITION
2025-12-05T09:56:46.717Z,RUNEUSD,mean_reversion,0.658658,32000,4800,8000,0,0,87360.0000000004,4656,MAX_POSITION
2025-12-05T09:56:47.054Z,LINKUSDT,vwap_pullback,14.072138079999998,32000,4800,8000,0,0,76335.11948249959,4656,MAX_POSITION
2025-12-05T09:56:48.014Z,ATOMEUR,mean_reversion,1.9505485999999999,32000,4800,8000,0,0,87360.00000000057,4656,MAX_POSITION
2025-12-05T09:56:48.335Z,SOSOUSD,mean_reversion,0.6022016,32000,4800,8000,0,0,87359.99999999999,4656,MAX_POSITION
2025-12-05T09:56:48.474Z,XLTCZEUR,mean_reversion,70.65057999999999,32000,4800,8000,0,0,87360.00000000124,4656,MAX_POSITION
2025-12-05T09:56:49.405Z,ATOMUSD,mean_reversion,2.2727705,32000,4800,8000,0,0,87359.99999999985,4656,MAX_POSITION
2025-12-05T09:56:49.694Z,TONEUR,mean_reversion,1.3603589999999999,32000,4800,8000,0,0,87360.0000000007,4656,MAX_POSITION
2025-12-05T09:56:50.220Z,XLTCZUSD,mean_reversion,82.24215999999998,32000,4800,8000,0,0,87360.00000000083,4656,MAX_POSITION
2025-12-05T09:56:51.120Z,TONUSD,mean_reversion,1.5835819999999998,32000,4800,8000,0,0,87360.00000000151,4656,MAX_POSITION
2025-12-05T09:56:52.393Z,CVXUSD,mean_reversion,1.8238219999999998,32000,4800,8000,0,0,87360.00000000047,4656,MAX_POSITION
2025-12-05T09:56:52.443Z,TRUMPUSD,mean_reversion,5.907901999999999,32000,4800,8000,0,0,87360.00000000097,4656,MAX_POSITION
2025-12-05T09:56:53.298Z,MNTUSD,mean_reversion,1.0444434,32000,4800,8000,0,0,87360.00000000022,4656,MAX_POSITION
2025-12-05T09:56:53.808Z,DOTEUR,mean_reversion,1.9262242999999997,32000,4800,8000,0,0,87360.00000000045,4656,MAX_POSITION
2025-12-05T09:56:54.607Z,UNIEUR,mean_reversion,4.997993,32000,4800,8000,0,0,87360.00000000063,4656,MAX_POSITION
2025-12-05T09:56:54.684Z,NANOEUR,mean_reversion,0.7067250189999998,32000,4800,8000,0,0,87360.00000000096,4656,MAX_POSITION
2025-12-05T09:56:55.602Z,DOTGBP,mean_reversion,1.6791774999999998,32000,4800,8000,0,0,87360.00000000112,4656,MAX_POSITION
2025-12-05T09:56:56.055Z,NOSUSD,mean_reversion,0.267267,32000,4800,8000,0,0,87360.00000000096,4656,MAX_POSITION
2025-12-05T09:56:56.223Z,USDCHF,vwap_pullback,0.80383303,32000,4800,8000,0,0,186209.85507246043,4656,MAX_POSITION
2025-12-05T09:56:57.005Z,DOTUSD,mean_reversion,2.2425403,32000,4800,8000,0,0,87359.99999999948,4656,MAX_POSITION
2025-12-05T09:56:57.578Z,WLDEUR,mean_reversion,0.525525,32000,4800,8000,0,0,87360.0000000004,4656,MAX_POSITION
2025-12-05T09:56:57.585Z,OPEUR,mean_reversion,0.272272,32000,4800,8000,0,0,87360.00000000016,4656,MAX_POSITION
2025-12-05T09:56:58.498Z,DOTUSDC,mean_reversion,2.246244,32000,4800,8000,0,0,87360.00000000103,4656,MAX_POSITION
2025-12-05T09:56:58.696Z,OPUSD,mean_reversion,0.3162159,32000,4800,8000,0,0,87359.99999999993,4656,MAX_POSITION
2025-12-05T09:56:59.224Z,XRPRLUSD,mean_reversion,2.06594388,32000,4800,8000,0,0,87360.00000000137,4656,MAX_POSITION
2025-12-05T09:56:59.864Z,DOTUSDT,mean_reversion,2.2456433999999996,32000,4800,8000,0,0,87360.00000000051,4656,MAX_POSITION
2025-12-05T09:57:00.299Z,RUNEEUR,mean_reversion,0.5745739999999999,32000,4800,8000,0,0,87360.00000000095,4656,MAX_POSITION
2025-12-05T09:57:00.541Z,XTZEUR,mean_reversion,0.4215210999999999,32000,4800,8000,0,0,87360.00000000051,4656,MAX_POSITION
2025-12-05T09:57:01.179Z,XETCZUSD,mean_reversion,13.606592999999998,32000,4800,8000,0,0,87360.00000000086,4656,MAX_POSITION
2025-12-05T09:57:01.434Z,RUNEUSD,mean_reversion,0.658658,32000,4800,8000,0,0,87360.0000000004,4656,MAX_POSITION
2025-12-05T09:57:02.109Z,XTZUSD,mean_reversion,0.49038989999999993,32000,4800,8000,0,0,87360.00000000131,4656,MAX_POSITION
2025-12-05T09:57:02.536Z,ETHFIEUR,mean_reversion,0.6881875,32000,4800,8000,0,0,87360.00000000096,4656,MAX_POSITION
2025-12-05T09:57:03.099Z,SOSOUSD,mean_reversion,0.6022016,32000,4800,8000,0,0,87359.99999999999,4656,MAX_POSITION
2025-12-05T09:57:03.880Z,ETHFIUSD,mean_reversion,0.7996989,32000,4800,8000,0,0,87360.0000000004,4656,MAX_POSITION
2025-12-05T09:57:04.628Z,TONEUR,mean_reversion,1.3603589999999999,32000,4800,8000,0,0,87360.0000000007,4656,MAX_POSITION
2025-12-05T09:57:05.001Z,EURCAD,vwap_pullback,1.6267250999999998,32000,4800,8000,0,0,229660.78517511568,4656,MAX_POSITION
2025-12-05T09:57:06.022Z,TONUSD,mean_reversion,1.5835819999999998,32000,4800,8000,0,0,87360.00000000151,4656,MAX_POSITION
2025-12-05T09:57:06.103Z,EWTUSD,mean_reversion,0.6906899999999999,32000,4800,8000,0,0,87360.00000000016,4656,MAX_POSITION
2025-12-05T09:57:07.462Z,FORTHUSD,mean_reversion,1.738737,32000,4800,8000,0,0,87360.00000000007,4656,MAX_POSITION
2025-12-05T09:57:07.627Z,TRUMPUSD,mean_reversion,5.907901999999999,32000,4800,8000,0,0,87360.00000000097,4656,MAX_POSITION
2025-12-05T09:57:08.962Z,KSMEUR,mean_reversion,7.257249999999999,32000,4800,8000,0,0,87360.00000000122,4656,MAX_POSITION
2025-12-05T09:57:09.524Z,UNIEUR,mean_reversion,4.997993,32000,4800,8000,0,0,87360.00000000063,4656,MAX_POSITION
2025-12-05T09:57:10.285Z,KSMUSD,mean_reversion,8.448439999999998,32000,4800,8000,0,0,87360.00000000099,4656,MAX_POSITION
2025-12-05T09:57:11.033Z,USDCHF,vwap_pullback,0.80383303,32000,4800,8000,0,0,186209.85507246043,4656,MAX_POSITION
2025-12-05T09:57:11.373Z,LDOEUR,mean_reversion,0.53053,32000,4800,8000,0,0,87360.00000000163,4656,MAX_POSITION
2025-12-05T09:57:12.362Z,WLDEUR,mean_reversion,0.525525,32000,4800,8000,0,0,87360.0000000004,4656,MAX_POSITION
2025-12-05T09:57:12.494Z,LINKEUR,vwap_pullback,12.068886829999999,32000,4800,8000,0,0,46454.46659904667,4656,MAX_POSITION
2025-12-05T09:57:13.934Z,LINKUSDT,vwap_pullback,14.072138079999998,32000,4800,8000,0,0,76335.11948249959,4656,MAX_POSITION
2025-12-05T09:57:14.158Z,XRPRLUSD,mean_reversion,2.06594388,32000,4800,8000,0,0,87360.00000000137,4656,MAX_POSITION
2025-12-05T09:57:15.232Z,XTZEUR,mean_reversion,0.4215210999999999,32000,4800,8000,0,0,87360.00000000051,4656,MAX_POSITION
2025-12-05T09:57:15.381Z,XLTCZEUR,mean_reversion,70.65057999999999,32000,4800,8000,0,0,87360.00000000124,4656,MAX_POSITION
2025-12-05T09:57:16.616Z,XTZUSD,mean_reversion,0.49038989999999993,32000,4800,8000,0,0,87360.00000000131,4656,MAX_POSITION
