ID,Symbol,Strategy,SignalType,PatternType,Regime,Pool,EntryPrice,ExitPrice,TakeProfit,StopLoss,ResultType,GrossProfit%,NetProfit%,Fees,Quantity,GrossProfitValue,NetProfitValue,FinalScore,HybridScore,ExpectedEdge,RegimeWeight,EntryTime,ExitTime,DurationMin,Status
vt_1768881306977_x8d6rt07o,ETH/EUR,pivot_shift,HYBRID,MORNING_STAR,TRANSITION,rotational,2732.690000,2732.690000,2773.680350,2710.828480,timeout,0.0000,-0.0000,27.32690000,250,0.0000,-0.0100,0.4027,0.4426,-0.000164,0.5037,2026-01-20 03:55:06,2026-01-20 06:58:52,183.8,closed
vt_1768881307364_ia7rsq23o,ETH/USD,range_trade,QUANT,,LOW_VOL_CHOP,rotational,3185.385000,3185.385000,3233.165775,3159.901920,timeout,0.0000,-0.0000,31.85385000,250,0.0000,-0.0100,0.4760,0.5485,0.000937,0.5242,2026-01-20 03:55:07,2026-01-20 06:58:52,183.8,closed
vt_1768881307784_sj8ga7981,ETH/USDC,adaptive_flow,HYBRID,TRI_STAR,LOW_VOL_CHOP,rotational,3186.750000,3186.750000,3234.551250,3161.256000,timeout,0.0000,-0.0000,31.86750000,250,0.0000,-0.0100,0.4612,0.5420,0.000520,0.5240,2026-01-20 03:55:07,2026-01-20 06:58:52,183.7,closed
vt_1768881308760_pihgknx8c,SOL/GBP,range_trade,QUANT,,LOW_VOL_CHOP,rotational,99.920000,99.920000,101.418800,99.120640,timeout,0.0000,-0.0000,0.99920000,250,0.0000,-0.0100,0.5074,0.5724,0.001310,0.5209,2026-01-20 03:55:08,2026-01-20 06:58:52,183.7,closed
vt_1768881309526_s7an0js9x,SOL/USDC,morning_star,QUANT,MORNING_STAR,TRANSITION,rotational,134.430000,134.430000,136.446450,133.354560,timeout,0.0000,-0.0000,1.34430000,250,0.0000,-0.0100,0.4301,0.4519,0.000028,0.5487,2026-01-20 03:55:09,2026-01-20 06:58:52,183.7,closed
vt_1768881310877_yicpm0980,USDC/AUD,adaptive_flow,HYBRID,TRI_STAR,LOW_VOL_CHOP,rotational,1.486800,1.484400,1.509102,1.474906,timeout,-0.0004,-0.0031,0.01485600,250,-0.0016,-0.0116,0.5225,0.6386,0.001503,0.5462,2026-01-20 03:55:10,2026-01-20 06:58:52,183.7,closed
vt_1768881311247_1jt1hyvri,USDC/CAD,range_trade,QUANT,,LOW_VOL_CHOP,rotational,1.385200,1.385200,1.405978,1.374118,timeout,0.0000,-0.0029,0.01385200,250,0.0000,-0.0100,0.4333,0.4522,0.000155,0.5477,2026-01-20 03:55:11,2026-01-20 06:58:53,183.7,closed
vt_1768881311623_ssdefmy5g,USDC/CHF,range_trade,QUANT,,LOW_VOL_CHOP,rotational,0.796600,0.796100,0.808549,0.790227,timeout,-0.0003,-0.0053,0.00796350,250,-0.0006,-0.0106,0.5334,0.6383,0.001550,0.5469,2026-01-20 03:55:11,2026-01-20 06:58:53,183.7,closed
vt_1768881312307_incmdwlaz,USDC/EUR,range_trade,QUANT,,LOW_VOL_CHOP,rotational,0.857800,0.857800,0.870667,0.850938,timeout,0.0000,-0.0047,0.00857800,250,0.0000,-0.0100,0.4306,0.4603,0.000142,0.5474,2026-01-20 03:55:12,2026-01-20 06:58:53,183.7,closed
vt_1768881312698_n1dmw971l,USDC/GBP,range_trade,QUANT,,LOW_VOL_CHOP,rotational,0.744100,0.744100,0.755261,0.738147,timeout,0.0000,-0.0054,0.00744100,250,0.0000,-0.0100,0.4517,0.5262,0.000441,0.5472,2026-01-20 03:55:12,2026-01-20 06:58:53,183.7,closed
vt_1768881313105_fftorrpk2,USDC/USD,range_trade,QUANT,,LOW_VOL_CHOP,rotational,0.999700,0.999700,1.014695,0.991702,timeout,0.0000,-0.0040,0.00999700,250,0.0000,-0.0100,0.4141,0.4673,-0.000088,0.5493,2026-01-20 03:55:13,2026-01-20 06:58:53,183.7,closed
vt_1768881313475_qknjw12kz,USDC/USDT,range_trade,QUANT,,LOW_VOL_CHOP,rotational,1.000400,1.000400,1.015406,0.992397,timeout,0.0000,-0.0040,0.01000400,250,0.0000,-0.0100,0.4152,0.4628,-0.000072,0.5492,2026-01-20 03:55:13,2026-01-20 06:58:54,183.7,closed
vt_1768881313938_zx1612dn2,USDT/AUD,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,rotational,1.486100,1.486100,1.508391,1.474211,timeout,0.0000,-0.0027,0.01486100,250,0.0000,-0.0100,0.3956,0.3597,-0.000333,0.7000,2026-01-20 03:55:13,2026-01-20 06:58:54,183.7,closed
vt_1768881314612_f2xhlnoel,USDT/CAD,range_trade,QUANT,,LOW_VOL_CHOP,rotational,1.384400,1.383700,1.405166,1.373325,timeout,-0.0001,-0.0030,0.01384050,250,-0.0005,-0.0105,0.5131,0.6060,0.001424,0.5479,2026-01-20 03:55:14,2026-01-20 06:58:54,183.7,closed
vt_1768881315365_e9u9l6gip,USDT/CHF,adaptive_flow,HYBRID,TRI_STAR,LOW_VOL_CHOP,rotational,0.796060,0.796060,0.808001,0.789692,timeout,0.0000,-0.0050,0.00796060,250,0.0000,-0.0100,0.4229,0.4624,0.000019,0.5471,2026-01-20 03:55:15,2026-01-20 06:58:54,183.7,closed
vt_1768881316016_5m89ay45e,USDT/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,rotational,0.857300,0.856500,0.870159,0.850442,timeout,-0.0004,-0.0051,0.00856900,250,-0.0009,-0.0109,0.4889,0.5269,0.001016,0.6818,2026-01-20 03:55:16,2026-01-20 06:58:54,183.6,closed
vt_1768881316385_ia4y8fxxb,USDT/GBP,range_trade,QUANT,,LOW_VOL_CHOP,rotational,0.743600,0.743600,0.754754,0.737651,timeout,0.0000,-0.0054,0.00743600,250,0.0000,-0.0100,0.4607,0.4927,0.000576,0.5471,2026-01-20 03:55:16,2026-01-20 06:58:54,183.6,closed
vt_1768881316770_0pg9w1fmm,BTC/USD,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,rotational,92370.150000,92370.150000,93755.702250,91631.188800,timeout,0.0000,-0.0000,923.70150000,250,0.0000,-0.0100,0.4553,0.4110,0.000629,0.8475,2026-01-20 03:55:16,2026-01-20 06:58:54,183.6,closed
vt_1768881356105_uedsg5g0w,USDC/CHF,range_trade,QUANT,,LOW_VOL_CHOP,ideal,0.796600,0.796100,0.808549,0.790227,timeout,-0.0003,-0.0053,0.00796350,250,-0.0006,-0.0106,0.5102,0.6204,0.001201,0.5469,2026-01-20 03:55:56,2026-01-20 06:58:55,183.0,closed
vt_1768881356758_64z6383oc,USDC/AUD,adaptive_flow,HYBRID,TRI_STAR,LOW_VOL_CHOP,ideal,1.486800,1.484400,1.509102,1.474906,timeout,-0.0004,-0.0031,0.01485600,250,-0.0016,-0.0116,0.5353,0.5945,0.001627,0.5462,2026-01-20 03:55:56,2026-01-20 06:58:55,183.0,closed
vt_1768881357431_dvkvpqx1e,USDT/CAD,range_trade,QUANT,,LOW_VOL_CHOP,ideal,1.384400,1.383700,1.405166,1.373325,timeout,-0.0001,-0.0030,0.01384050,250,-0.0005,-0.0105,0.5489,0.6160,0.001962,0.5479,2026-01-20 03:55:57,2026-01-20 06:58:55,183.0,closed
vt_1768881357799_lh0zs479e,SOL/GBP,range_trade,QUANT,,LOW_VOL_CHOP,ideal,99.920000,99.920000,101.418800,99.120640,timeout,0.0000,-0.0000,0.99920000,250,0.0000,-0.0100,0.4481,0.5086,0.000421,0.5209,2026-01-20 03:55:57,2026-01-20 06:58:55,183.0,closed
vt_realp_1768893533071_wououw4gu,AR/USD,pivot_shift,HYBRID,MORNING_STAR,TRANSITION,rotational,3.830000,3.772700,3.925500,3.772700,stop_loss,-0.0016,-0.0026,2.46551138,250,-0.0150,-0.0248,0.4206,0.4513,0.015073,0.4429,2026-01-20 03:54:56,2026-01-20 07:18:53,203.9,closed
vt_realp_1768894613075_v8du5avk0,ATOM/EUR,pivot_shift,HYBRID,MORNING_STAR,TRANSITION,ideal,2.120000,2.077790,2.190350,2.077790,stop_loss,-0.0038,-0.0052,1.86905842,250,-0.0199,-0.0274,0.4985,0.5779,0.025708,0.4653,2026-01-20 06:18:55,2026-01-20 07:36:53,78.0,closed
vt_1768889935161_89j2y0kbn,ATOM/EUR,pivot_shift,HYBRID,MORNING_STAR,TRANSITION,ideal,2.120000,2.077790,2.190350,2.077790,stop_loss,-0.0038,-0.0056,0.02098895,250,-0.0199,-0.0298,0.4985,0.5779,0.009067,0.4653,2026-01-20 06:18:55,2026-01-20 07:38:52,80.0,closed
vt_1768894614283_7nuq9b2qn,ATOM/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,2.074700,2.145050,2.145050,2.032490,take_profit,0.0065,0.0046,0.02109875,250,0.0339,0.0237,0.4713,0.5171,0.008913,0.7167,2026-01-20 07:36:54,2026-01-20 07:38:52,2.0,closed
vt_realp_1768894973075_0eg0ciw1y,ATOM/USD,pivot_shift,HYBRID,MORNING_STAR,TRANSITION,ideal,2.470800,2.417220,2.560100,2.417220,stop_loss,-0.0035,-0.0046,1.75257678,250,-0.0217,-0.0287,0.3912,0.4136,0.029132,0.5008,2026-01-20 06:18:56,2026-01-20 07:42:53,83.9,closed
vt_realp_1768895873077_mq7xb2tmw,SOL/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,112.930000,111.982000,114.623950,111.982000,stop_loss,-0.0000,-0.0001,1.57213173,250,-0.0084,-0.0147,0.4925,0.5269,0.008711,0.7025,2026-01-20 06:17:55,2026-01-20 07:57:53,100.0,closed
vt_1768884834209_wzfw6tplz,USDT/CAD,range_trade,QUANT,,LOW_VOL_CHOP,ideal,1.384200,1.383700,1.404963,1.373126,timeout,-0.0001,-0.0030,0.01383950,250,-0.0004,-0.0104,0.5286,0.5914,0.001584,0.5479,2026-01-20 04:53:54,2026-01-20 07:58:52,185.0,closed
vt_1768884894216_vg5limk2p,BERA/USD,sma_trend_ride,QUANT,,BULL_STABLE,ideal,1.013000,0.988000,1.123200,0.946880,timeout,-0.0097,-0.0136,0.01000500,250,-0.0247,-0.0346,0.5985,0.6809,0.056242,0.7521,2026-01-20 04:54:54,2026-01-20 07:58:52,184.0,closed
vt_1768884894669_gh80b1psn,AXS/USD,pivot_shift,HYBRID,MORNING_STAR,BULL_STABLE,ideal,2.099000,2.052000,2.419500,1.906700,timeout,-0.0043,-0.0062,0.02075500,250,-0.0224,-0.0323,0.6995,0.7971,0.100128,0.9074,2026-01-20 04:54:54,2026-01-20 07:58:52,184.0,closed
vt_1768884896202_gxtst25mu,ASTER/USD,liquidity_trap,QUANT,,TRANSITION,ideal,0.618390,0.618390,0.628110,0.612558,timeout,0.0000,-0.0065,0.00618390,250,0.0000,-0.0100,0.4538,0.4696,0.000333,0.5310,2026-01-20 04:54:56,2026-01-20 07:58:52,183.9,closed
vt_1768895874619_mn580jlse,SOL/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,111.950000,114.005000,114.005000,110.717000,take_profit,0.0001,0.0000,1.12977500,250,0.0184,0.0083,0.4411,0.4677,0.001718,0.5381,2026-01-20 07:57:54,2026-01-20 07:58:52,1.0,closed
vt_realp_1768895933075_eqfvtz3fs,SOL/USD,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,131.760000,130.705920,133.736400,130.705920,stop_loss,-0.0000,-0.0000,1.58794778,250,-0.0080,-0.0144,0.4700,0.4856,0.008648,0.7390,2026-01-20 06:17:54,2026-01-20 07:58:53,101.0,closed
vt_realp_1768895933075_jnkhmdlvl,SOL/USDT,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,131.790000,130.735680,133.766850,130.735680,stop_loss,-0.0000,-0.0000,1.56895375,250,-0.0080,-0.0143,0.4066,0.3993,0.008724,0.7262,2026-01-20 06:17:56,2026-01-20 07:58:53,100.9,closed
vt_1768885314453_r4t88746j,AXS/EUR,pivot_shift,HYBRID,MORNING_STAR,BULL_STABLE,ideal,1.799000,1.725000,2.025000,1.663400,timeout,-0.0091,-0.0113,0.01762000,250,-0.0411,-0.0509,0.6361,0.7115,0.063710,0.8674,2026-01-20 05:01:54,2026-01-20 08:03:52,182.0,closed
vt_1768895935069_6k05ome73,SOL/USDT,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,130.670000,132.885000,132.885000,129.341000,take_profit,0.0001,0.0000,1.31777500,250,0.0170,0.0069,0.3970,0.3851,0.000300,0.5449,2026-01-20 07:58:55,2026-01-20 08:03:52,5.0,closed
vt_realp_1768896233082_ijrpusn68,SOL/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,112.610000,111.563000,114.355000,111.563000,stop_loss,-0.0000,-0.0001,1.59448399,250,-0.0093,-0.0157,0.5018,0.5220,0.009118,0.6918,2026-01-20 06:19:55,2026-01-20 08:03:53,104.0,closed
vt_realp_1768896233082_9obxg15vj,SOL/EUR,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,ideal,112.710000,111.585000,114.585000,111.585000,stop_loss,-0.0000,-0.0001,1.59435377,250,-0.0100,-0.0164,0.5000,0.5474,0.010258,0.6985,2026-01-20 06:51:54,2026-01-20 08:03:53,72.0,closed
vt_realp_1768896413081_czltgc9fa,BAND/USD,mean_reversion,QUANT,,BEAR_VOLATILE,rotational,0.328800,0.322200,0.339800,0.322200,stop_loss,-0.0244,-0.0353,2.23576653,250,-0.0201,-0.0290,0.3777,0.3998,0.024512,0.5000,2026-01-20 03:55:03,2026-01-20 08:06:53,251.8,closed
vt_1768889694439_z267nz0hb,SOL/USD,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,ideal,132.440000,131.380480,134.426600,131.380480,stop_loss,-0.0000,-0.0001,1.31910240,250,-0.0080,-0.0180,0.4245,0.3630,0.000092,0.8155,2026-01-20 06:14:54,2026-01-20 08:08:52,114.0,closed
vt_1768896234999_ktubfc7u1,SOL/USD,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,130.400000,132.765000,132.765000,128.981000,take_profit,0.0001,0.0000,1.31582500,250,0.0181,0.0080,0.4583,0.4930,0.002036,0.5452,2026-01-20 08:03:54,2026-01-20 08:08:52,5.0,closed
vt_1768885854832_yue1ryvyb,USDC/AUD,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,ideal,1.484400,1.484400,1.506666,1.472525,timeout,0.0000,-0.0027,0.01484400,250,0.0000,-0.0100,0.4778,0.5203,0.000765,0.5286,2026-01-20 05:10:54,2026-01-20 08:13:52,183.0,closed
vt_realp_1768896893083_jfsw3ppi9,SOL/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,111.950000,110.717000,114.005000,110.717000,stop_loss,-0.0000,-0.0001,1.59472672,250,-0.0110,-0.0174,0.4411,0.4677,0.011978,0.5381,2026-01-20 07:57:54,2026-01-20 08:14:53,17.0,closed
vt_realp_1768896893083_r1a3vc1j7,SOL/USDT,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,130.670000,129.341000,132.885000,129.341000,stop_loss,-0.0000,-0.0001,1.60743166,250,-0.0102,-0.0166,0.3970,0.3851,0.010521,0.5449,2026-01-20 07:58:55,2026-01-20 08:14:53,16.0,closed
vt_1768886034259_masszxthl,AXS/EUR,sma_trend_ride,QUANT,,BULL_STABLE,ideal,1.754000,1.725000,1.980000,1.618400,timeout,-0.0038,-0.0060,0.01739500,250,-0.0165,-0.0265,0.7134,0.8239,0.082320,0.7938,2026-01-20 05:13:54,2026-01-20 08:18:52,185.0,closed
vt_1768886094208_puzc7751r,USDT/CAD,range_trade,QUANT,,LOW_VOL_CHOP,ideal,1.383700,1.383700,1.404455,1.372630,timeout,0.0000,-0.0029,0.01383700,250,0.0000,-0.0100,0.4494,0.4704,0.000252,0.5479,2026-01-20 05:14:54,2026-01-20 08:18:52,184.0,closed
vt_1768896894327_o6lioiyxf,SOL/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,110.540000,113.370000,113.370000,108.842000,take_profit,0.0001,0.0001,1.11955000,250,0.0256,0.0155,0.3753,0.3815,0.003137,0.5291,2026-01-20 08:14:54,2026-01-20 08:18:52,4.0,closed
vt_realp_1768898213088_w6k6yb6qp,SOL/USD,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,130.400000,128.981000,132.765000,128.981000,stop_loss,-0.0000,-0.0001,1.56917766,250,-0.0109,-0.0172,0.4583,0.4930,0.011860,0.5452,2026-01-20 08:03:54,2026-01-20 08:36:53,33.0,closed
vt_1768898214091_fc945lvev,AVAX/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,10.620000,10.835000,10.835000,10.491000,take_profit,0.0008,0.0004,0.10727500,250,0.0202,0.0101,0.5055,0.5233,0.003092,0.6628,2026-01-20 08:36:54,2026-01-20 08:38:52,2.0,closed
vt_realp_1768899353091_axufwi4da,USDT/CHF,adaptive_flow,HYBRID,TRI_STAR,LOW_VOL_CHOP,rotational,0.796060,0.789692,0.808001,0.789692,stop_loss,-0.0040,-0.0072,1.58140506,250,-0.0080,-0.0143,0.4229,0.4624,0.008674,0.5471,2026-01-20 03:55:15,2026-01-20 08:55:53,300.6,closed
vt_realp_1768899413100_zbjao5xyl,USDC/CHF,range_trade,QUANT,,LOW_VOL_CHOP,rotational,0.796600,0.790227,0.808549,0.790227,stop_loss,-0.0040,-0.0073,1.61278252,250,-0.0080,-0.0145,0.5334,0.6383,0.008549,0.5469,2026-01-20 03:55:11,2026-01-20 08:56:53,301.7,closed
vt_realp_1768899413100_b5z6azl08,USDC/CHF,range_trade,QUANT,,LOW_VOL_CHOP,ideal,0.796600,0.790227,0.808549,0.790227,stop_loss,-0.0040,-0.0073,1.61278252,250,-0.0080,-0.0145,0.5102,0.6204,0.008549,0.5469,2026-01-20 03:55:56,2026-01-20 08:56:53,300.9,closed
vt_1768899414507_igkfi1cms,ETH/USD,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,ideal,3097.525000,3173.490000,3173.490000,3051.946000,take_profit,0.0000,0.0000,31.35507500,250,0.0245,0.0144,0.4786,0.5215,0.005488,0.6040,2026-01-20 08:56:54,2026-01-20 08:58:52,2.0,closed
vt_1768889814751_gz0ppidqc,USDC/CHF,adaptive_flow,HYBRID,TRI_STAR,LOW_VOL_CHOP,ideal,0.796100,0.792800,0.808041,0.789731,timeout,-0.0021,-0.0071,0.00794450,250,-0.0041,-0.0141,0.4804,0.5375,0.000754,0.5470,2026-01-20 06:16:54,2026-01-20 09:18:52,182.0,closed
vt_1768889815472_u1i1r9vy6,USDT/EUR,range_trade,QUANT,,LOW_VOL_CHOP,ideal,0.856500,0.856500,0.869347,0.849648,timeout,0.0000,-0.0047,0.00856500,250,0.0000,-0.0100,0.5265,0.6493,0.001580,0.5474,2026-01-20 06:16:55,2026-01-20 09:18:52,182.0,closed
vt_1768889874068_0ihyoty03,USDT/EUR,range_trade,QUANT,,LOW_VOL_CHOP,ideal,0.856600,0.856500,0.869449,0.849747,timeout,-0.0001,-0.0047,0.00856550,250,-0.0001,-0.0101,0.5387,0.6193,0.001763,0.5474,2026-01-20 06:17:54,2026-01-20 09:18:52,181.0,closed
vt_1768889934486_y11gqblk3,AXS/USD,pivot_shift,HYBRID,MORNING_STAR,BULL_STABLE,ideal,2.033000,1.970000,2.353500,1.840700,timeout,-0.0061,-0.0080,0.02001500,250,-0.0310,-0.0408,0.6900,0.8273,0.101105,0.7335,2026-01-20 06:18:54,2026-01-20 09:23:52,185.0,closed
vt_1768889935549_95xfzkqjy,AUD/USD,adaptive_flow,HYBRID,TRI_STAR,LOW_VOL_CHOP,ideal,0.673450,0.673450,0.683552,0.668062,timeout,0.0000,-0.0059,0.00673450,250,0.0000,-0.0100,0.4452,0.4947,0.000091,0.5458,2026-01-20 06:18:55,2026-01-20 09:23:52,184.9,closed
vt_1768889935940_9ohgi1k9y,BERA/USD,liquidity_trap,QUANT,,TRANSITION,ideal,0.988900,0.988000,1.085850,0.930730,timeout,-0.0004,-0.0044,0.00988450,250,-0.0009,-0.0109,0.4265,0.4529,0.032884,0.4888,2026-01-20 06:18:55,2026-01-20 09:23:52,184.9,closed
vt_1768889936612_wzjdt4mdg,ATOM/USD,pivot_shift,HYBRID,MORNING_STAR,TRANSITION,ideal,2.470800,2.470800,2.560100,2.417220,timeout,0.0000,-0.0016,0.02470800,250,0.0000,-0.0100,0.3912,0.4136,0.007129,0.5008,2026-01-20 06:18:56,2026-01-20 09:23:52,184.9,closed
vt_1768889994423_t156da1yn,AXS/EUR,sma_trend_ride,QUANT,,BULL_STABLE,ideal,1.725000,1.709000,1.951000,1.589400,timeout,-0.0022,-0.0045,0.01717000,250,-0.0093,-0.0192,0.6060,0.7062,0.064522,0.6441,2026-01-20 06:19:54,2026-01-20 09:23:52,184.0,closed
vt_1768889995117_jr3gnwjbu,USDT/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,0.856500,0.856500,0.869347,0.849648,timeout,0.0000,-0.0047,0.00856500,250,0.0000,-0.0100,0.3925,0.4183,-0.000430,0.6000,2026-01-20 06:19:55,2026-01-20 09:23:52,184.0,closed
vt_1768889996350_g9pcxnvh6,DAI/USDT,range_trade,QUANT,,LOW_VOL_CHOP,ideal,1.000230,1.000230,1.015233,0.992228,timeout,0.0000,-0.0040,0.01000230,250,0.0000,-0.0100,0.5056,0.5675,0.000495,0.5475,2026-01-20 06:19:56,2026-01-20 09:23:52,183.9,closed
vt_1768889996724_98difhu5a,DAI/USD,range_trade,QUANT,,LOW_VOL_CHOP,ideal,0.999890,0.999830,1.014888,0.991891,timeout,-0.0000,-0.0040,0.00999860,250,-0.0001,-0.0101,0.5220,0.6443,0.001319,0.5478,2026-01-20 06:19:56,2026-01-20 09:23:52,183.9,closed
vt_realp_1768901633102_ob4co975w,USDC/CHF,adaptive_flow,HYBRID,TRI_STAR,LOW_VOL_CHOP,ideal,0.796100,0.789731,0.808041,0.789731,stop_loss,-0.0040,-0.0073,1.61282196,250,-0.0080,-0.0145,0.4804,0.5375,0.008549,0.5470,2026-01-20 06:16:54,2026-01-20 09:33:53,197.0,closed
vt_1768891254272_o2md1vttp,DAI/USD,range_trade,QUANT,,LOW_VOL_CHOP,ideal,0.999820,0.999830,1.014817,0.991821,timeout,0.0000,-0.0040,0.00999825,250,0.0000,-0.0100,0.5166,0.6214,0.001319,0.5478,2026-01-20 06:40:54,2026-01-20 09:43:52,183.0,closed
vt_1768891314628_w70m644r6,DAI/USD,range_trade,QUANT,,LOW_VOL_CHOP,ideal,0.999820,0.999830,1.014817,0.991821,timeout,0.0000,-0.0040,0.00999825,250,0.0000,-0.0100,0.5263,0.6168,0.001454,0.5478,2026-01-20 06:41:54,2026-01-20 09:43:52,182.0,closed
vt_1768891554317_z1ybr9c45,DAI/USD,range_trade,QUANT,,LOW_VOL_CHOP,ideal,0.999820,0.999830,1.014817,0.991821,timeout,0.0000,-0.0040,0.00999825,250,0.0000,-0.0100,0.4765,0.5754,0.000698,0.5478,2026-01-20 06:45:54,2026-01-20 09:48:52,183.0,closed
vt_1768893534185_w4f8o84ru,BERA/USD,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,0.988000,0.988000,1.084950,0.929830,timeout,0.0000,-0.0040,0.00988000,250,0.0000,-0.0100,0.4124,0.3542,0.031033,0.8203,2026-01-20 07:18:54,2026-01-20 10:23:52,185.0,closed
vt_1768894974191_z8u859m17,AXS/USD,sma_trend_ride,QUANT,,BULL_STABLE,ideal,2.052000,1.970000,2.372500,1.859700,timeout,-0.0078,-0.0097,0.02011000,250,-0.0400,-0.0498,0.6208,0.7014,0.088818,0.7564,2026-01-20 07:42:54,2026-01-20 10:43:52,181.0,closed
vts_ADI_USD_1768909162526,ADI/USD,adaptive_flow,HYBRID,TRI_STAR,LOW_VOL_CHOP,rotational,1.575400,1.562797,1.599031,1.562797,stop_loss,-0.0020,-0.0036,1.56587402,250,-0.0080,-0.0143,0.4282,0.5043,0.008737,0.5315,2026-01-20 11:04:28,2026-01-20 11:39:22,34.9,closed
vts_ADA_USD_1768914442537,ADA/USD,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,rotational,0.359694,0.356816,0.365089,0.356816,stop_loss,-0.0089,-0.0158,1.55069503,250,-0.0080,-0.0142,0.3963,0.3825,0.008797,0.6642,2026-01-20 11:04:26,2026-01-20 13:07:22,122.9,closed
vts_ADA_AUD_1768914502538,ADA/AUD,liquidity_trap,QUANT,,TRANSITION,rotational,0.546350,0.540155,0.556675,0.540155,stop_loss,-0.0083,-0.0137,1.85905243,250,-0.0113,-0.0188,0.4147,0.4609,0.011462,0.4838,2026-01-20 11:04:24,2026-01-20 13:08:22,124.0,closed
vts_AERO_EUR_1768915942541,AERO/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,rotational,0.412000,0.403810,0.425650,0.403810,stop_loss,-0.0193,-0.0287,2.41185669,250,-0.0199,-0.0295,0.4666,0.4443,0.023484,0.6979,2026-01-20 11:04:28,2026-01-20 13:32:22,147.9,closed
vts_ETH_USD_1768916062543,ETH/USD,mean_reversion,QUANT,,BEAR_VOLATILE,rotational,3103.465000,3078.637280,3150.016975,3078.637280,stop_loss,-0.0000,-0.0000,1.55080556,250,-0.0080,-0.0142,0.4152,0.3995,0.008797,0.7408,2026-01-20 11:04:33,2026-01-20 13:34:22,149.8,closed
vts_ETH_USDC_1768919602558,ETH/USDC,mean_reversion,QUANT,,BEAR_VOLATILE,rotational,3104.380000,3059.554000,3179.090000,3059.554000,stop_loss,-0.0000,-0.0000,1.57012844,250,-0.0144,-0.0207,0.4967,0.5029,0.017785,0.7382,2026-01-20 11:04:33,2026-01-20 14:33:22,208.8,closed
vts_ETH_USDC_1768919602558,ETH/USDC,mean_reversion,QUANT,,BEAR_VOLATILE,ideal,3104.380000,3059.554000,3179.090000,3059.554000,stop_loss,-0.0000,-0.0000,1.55080501,250,-0.0144,-0.0206,0.4261,0.3638,0.017863,0.7507,2026-01-20 11:05:25,2026-01-20 14:33:22,208.0,closed
vts_ETH_EUR_1768920562566,ETH/EUR,mean_reversion,QUANT,,BEAR_VOLATILE,rotational,2644.970000,2600.054000,2719.830000,2600.054000,stop_loss,-0.0000,-0.0000,1.55094478,250,-0.0170,-0.0232,0.4661,0.4361,0.022099,0.7413,2026-01-20 11:04:32,2026-01-20 14:49:22,224.8,closed
vts_BTC_USD_1768920562566,BTC/USD,range_trade,QUANT,,LOW_VOL_CHOP,rotational,91230.750000,90500.904000,92599.211250,90500.904000,stop_loss,-0.0000,-0.0000,1.55027397,250,-0.0080,-0.0142,0.4915,0.5351,0.008799,0.5314,2026-01-20 11:04:44,2026-01-20 14:49:22,224.6,closed
vts_ETH_EUR_1768920562566,ETH/EUR,reverse_impulse,HYBRID,PINBAR,BEAR_VOLATILE,ideal,2644.970000,2600.054000,2719.830000,2600.054000,stop_loss,-0.0000,-0.0000,1.55094459,250,-0.0170,-0.0232,0.4227,0.4106,0.022099,0.7469,2026-01-20 11:05:27,2026-01-20 14:49:22,223.9,closed
vts_SOL_USD_1768921762572,SOL/USD,defensive_hedge,HYBRID,ENGULFING,BEAR_VOLATILE,rotational,128.925000,127.893600,130.858875,127.893600,stop_loss,-0.0000,-0.0000,1.56939638,250,-0.0080,-0.0143,0.3584,0.3565,0.008722,0.5868,2026-01-20 11:04:35,2026-01-20 15:09:22,244.8,closed
vts_0G_USD_1768925482831,0G/USD,mean_reversion,QUANT,,BEAR_VOLATILE,rotational,0.781000,0.765700,0.806500,0.765700,stop_loss,-0.0100,-0.0139,1.87051282,250,-0.0196,-0.0271,0.4604,0.4926,0.025168,0.7162,2026-01-20 11:04:24,2026-01-20 16:11:22,307.0,closed
